Address,City,Degree,Experience,Feedback,Fees,Name,Rating,Specialization
Dr. Kalyan Datta's Clinic,Kolkata,"MBBS, MD - Obstetrics & Gynaecology",28,Very satisfying overall experience.,700,Dr. Kalyan Datta,,Gynecologist/obstetrician
Manomrit,Kolkata,"MBBS, M.D. (Psychiatry)",10,,500,Dr. Swapanjit Sarma,,Psychiatrist
Spandan hospital,Kolkata,"MBBS, MS - Orthopaedics",11,,600,Dr. Sumit Karak,,Orthopedist
BCD Medicare,Kolkata,MS - ENT,10,,400,Dr. Subhadeep Karanjai,,Ear-nose-throat (ent) Specialist
Unique Medical Clinic,Kolkata,"MBBS, MS - Orthopaedics",15,Very good experience and overall satisfaction fast treatment surgery was good and medically satisfied ,300,Dr. Subhankar Mukherjee,,Orthopedist
Remedy Doctors Chamber,Kolkata,"MBBS, DM - Cardiology",38,,250,Dr. Amal Kumar Sarkar,,Cardiologist
Oral Care,Kolkata,"BDS, MDS - Oral & Maxillofacial Surgery",21,,350,Dr. Jayanta Chatterjee,,Dentist
Belle Vue Clinic,Kolkata,"MBBS, MD - General Medicine, Post Graduate Diploma in Diabetes",19,"Dr Rahul Jain is a gem of a person.,. His positive attitude towards the patient as well as the patients family member is praiseworthy. A true gentleman, Dr Jain studied my case with patience and took time to elaborate the issue in front of me. I am thankful for his kind effort. Always wishing him success and good health.,Dr Rahul Jain understands the mental state of the patient very well. He does a very thorough investigation before concluding on medication. Further he has integrated technology very well by asking to share medical reports and tests through whatsapp instead of physical reports. ,.A rare gem of a doctor. Considerate, kind, discerning. A thorough gentleman .Assiduosly dedicated to curing his patients , diagnoses the disease aptly and is listens to the patient problem considerately and explains the solution. ",800,Dr. Rahul Jain,3.5,Internal Medicine
Dental Point,Kolkata,BDS,19,,200,Dr. Bappaditya Sikdar,,Dentist
Dr Keka Dhali's Dental Clinic,Kolkata,BDS,20,"An extremely down to earth personality with all patience to answer to every queries of patient till the patient is satisfied. Treatment is also very good. On all occasions that I have visited her, my problems were addressed and I was relieved of the suffering. Her approach to treatment is worth mentioning as she explains each of her treatment steps to patients with reasons. This makes the patient integral yo the treatment and a bond geta created,Very good treatment satisfaction. I showed it for my mother. saw the clinic through practo and booked appointment with her. theb doctor is very well behaved and treats it with patience. the doctor has taken very good care of my mother,A very satisfying experience. Her approach to treatment is excellent. She explains every detail of the disease. The treatment was very less painful and the recovery time was very fast. Medicines prescribed were minimal,The doctor was very polite and she explained everything very clearly. The treatment was painless and quick. I would definitely recommend her.",250,Dr. Keka Dhali,,Dentist
Adorer Health Care,Kolkata,BDS,7,It was a great experience. I went there for scaling purpose & the same was done excellently. All my queries were answered and the best was suggested. Am really satisfied & will be in touch for any dental issue of mine or my family. ,300,Dr. Anusuya Das,,Dentist
currae eye hospital kolkata,Kolkata,"MBBS, DO",33,"The doctor was least bothered, arrogant and rude. , Later the management and her behavior was rude and unacceptable.",300,Dr. Swati Bhattacharya,,Ophthalmologist
Dental Clinic,Kolkata,"BDS, Post Graduate Diploma in Orthodontics",28,,200,Dr. Ranabir Sinha,,Dentist
Haldar's Clinic - Let's Homeopathy,Kolkata,BHMS,3,,200,Dr. Pallab Haldar,,Homoeopath
Treatwell Dental Care,Kolkata,BDS,17,"Good. She is a professional. She explains the problem,  tells u step by step what has to be done and gives the costing. So u have a clear idea what to expect.",300,Dr. Bilquis Hasan,5.0,Dentist
Future Healthcare And Diagnostics Centre,Kolkata,"MBBS, MD - Pediatrics, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), CCT - Paediatrics, FRCPCH",26,,500,Dr. Santanu Bag,3.5,Paediatric Intensivist
Aesthetica Dental Implant Clinic,Kolkata,BDS,7,"Very good experience and friendliness. Immediate response with assurance of implant within a short period ,My wife has done a root canal treatment & implant a fibre post & core, The Doctor is too good. He explained each and every thing in detail, I thank Doc. Triamvakesh Trivedi Sir, for his generous behaviour and proper treatment. Thanks Aesthetica.In some future days she will also done Scaling and Crowning of that tooth.,Understanding the problems and resolving them. suggesting alternatives and practical solutions. Overall satisfied.,Doctor Triamvakesh is very gem of a person...he explained me the problem i was suffering from also the whole process I would undergo...I would suggest all my friends family about him.",500,Dr. Triamvakesh Trivedi,5.0,Dentist
Shradha Health Care Pvt. Ltd.,Kolkata,BDS,7,,150,Dr. Pooja Panjiyar,4.5,Dentist
Dental Clinic,Kolkata,"BDS, MDS",34,,200,Dr. PRITI DESAI,,Dentist
EMLC,Hooghly,"MS - ENT, DO, DNB - Ophthalmology, MBBS",29,First Dr. Arup Bose is a good human Being and a doctor with love and care. He has operated my son that is MYopia I think he is the first patient-at park Circus.He is spactical free. I have no ward to express my inner feeling which is unspeakable and inexpressable. Any patient can rely on him his smiling will cure fifty percent of sickness. May Almighty God give him extra strength to carry out his mission. Wish him long life.,300,Dr. Arup Kumar Bose,,Ophthalmologist
Just Smile - Dental Clinic,Kolkata,BDS,14,"I'm extremely happy with my treatment. My teeth was almost on the verge of decay due to excessive tartar formation. The doctor here made it easy for me. She did the treatment efficiently and in no time my original color was back. Thank you doctor. This means a lot to me. ,Despite a complicated case of teeth malalignment,the treatment was done efficiently with the doctor explaining every problem and its treatment in a very simple way. Too comfortable and relatively better services at a reasonable rates.A great thumbs up.,One of the most  valuable gifts to a human being is his free and unconscious smile,,She is a very amiable person with a concerned attitude towards patient's treatment. Make sure that the person is not stressed or panicked before carrying out the procedure. I have experienced a painless treatment and value of money is excellent. Waiting time is minimum as well as location is easy to locate. Would undoubtedly recommend her for dental care. ",200,Dr. Tahseen Dawawala,,Dentist
Dr. Jayanta Basu's Clinic,Kolkata,"MBBS, Diploma in Child Health (DCH), MD - Pediatrics",49,,500,Dr. Jayanta Basu,,Pediatrician
Udichi ENT & Head Neck Center Pvt. Ltd,Kolkata,"MS - ENT, Diploma in Otorhinolaryngology (DLO), MBBS",30,,300,Dr. Saurav Chanda,4.5,Ear-nose-throat (ent) Specialist
Private Practice,Kolkata,"MBBS, MS - General Surgery, FRCS - General Surgery",44,I have done sinus track surgery.well behaviour doctor.giving time to patient on phone call.and good doctor.,500,Dr. Ashok Kumar Saraf,,General Surgeon
CuraFoot Podiatry Clinic,Kolkata,MS - Orthopaedics,11," My mother was suffering from acute knee pain. Dr. Nag performed Total Knee Replacement on both the knees, and my Mom got back to her normal life within 3 months of surgery. Not only a great doctor, but Dr. Nag is also an extraordinary gentleman. He patiently listened to our queries and explained them in details. His positivity motivated the patient, and helped a lot during recovery. We are forever grateful to him.",1000,Dr. Kushal Nag,,Orthopedist
Dr Bose's Multi Speciality Dental Clinic,Kolkata,BDS,6,,100,Dr. Aniket Bose,,Dentist
Uma Medical Related Institute,Kolkata,"BDS, MDS - Periodontology and Oral Implantology",22," recently last week my wife had problem in her teeth she had a brain stroke also six months back and taking medicines ragularly rajashree did the extraction of three teeth very comfortably and without any pain so I feel she is good and experienced doctor above all her behavior is very good with patients,It was a great experience. Dr. Ganguly is very friendly and easy to approach. Went for wisdom tooth extraction. She did it with ease.,Extremely Disappointed! Doctor changed the appointment time without any intimation. I spoke and confirmed the appointment with the doctor and also on reception who manages the appointments.On top of it the receptionist refused to share doctor's number to clarify the appointment and why i was wrongly informed in the first place when i visited the clinic. Total disregard of patients time. I felt a total mismanagement of appointments and information sharing. ",400,Dr. Rajashree Ganguly,,Dentist
Patuli Dental World,Kolkata,BDS,11,,200,Dr. Rit Chowdhury,,Dentist
Sparsh Diagnostic Centre,Kolkata,"MRCOG(UK), DRCOG, MD - Obstetrics & Gynaecology, MBBS",22,"“Surgeons like you are not just doctors, but real life-savers. I may not have talked to God in my prayers but in your services I have seen some of his favours”., Her patience level is beyond words.She explains each aspects in details, takes care of your problems n provides the best solution.Nowdays doctors take huge visit charges and just spends 2 to 3mins of conversation about patients problems but Dr. Nivedita gives you as much time required, understands and is very empathetic towards patients. It was really wonderful meeting her she was just like a god to me. Thank you doctor for evrything.I recommend her for any gynic issue.,I am very happy with her friendly nature and way of the treatment..she gives the best solution..well satisfied with her suggestions..also recommended her name to my colleagues and friends.,She Explained everthing very well and gave us fully satisfactory Advice.",500,Dr. Nibedita Ray Gaheer,3.5,Gynecologist/obstetrician
Homoeopathic clinic,Kolkata,BHMS,19,,200,Dr. Mainak Chakraborty,,Homoeopath
MedPlus,Kolkata,"MBBS, Diploma in Otorhinolaryngology (DLO)",34,"He is having 33 years vast experience in ENT, I went there for my son’s throat and tonsil problem, he explained very nicely suggested some medicines, now my son is well now but I will visit again next month after complete curing. Thank you Dr. Anindya Dutta,Doctor was, friendly and behaviour was also very good he told me that the what is actual problem in body,Doctor was courteous and patient enough to understand my problems. He did the right diagnosis as I was able to return back to work within a very short span of time.",300,Dr. Anindya Dutta,,Ear-nose-throat (ent) Specialist
Gurupadma Wellbeing Centre ,Kolkata,"Master In Counselling Psychology, Master In Counselling Psychology",8,,1200,Ms. Hima Bindawla,,Psychologist
Mother & Child Clinic,Kolkata,"MBBS, MS - Obstetrics & Gynaecology",8,,300,Dr. Lagnajita Paria,,Gynecologist/obstetrician
Microlap Urology Clinic,Kolkata,"MBBS, MS - General Surgery, FRCS - Urology",20," doctor who puts you at ease right  from the beginning. ,Dr. Amlan Chakraborty  is a  very good doctor. He is so amicable that he help us to get our mediclaim in every possible way. He operated my father( aged 62 yrs ) very nicely. My father is leading a normal life  only after 4 days he had operated . He is usually come at around 11:30, so please plan your appointment according to that, Doctor will not come before this time Microlap nursing home is also good.Nurses ,Matrons are also good and caring.Insurance section is also very helpful .Thank you Dr. Amlan Chakraborty :) God bless you,The Doctor explained the situation clearly and also explained why the operation is necessary. He took his time and answered all our questions. Me and my parents are more than happy and satisfied that we visited this doctor. He even picked up my call and answered few of my queries over phone. I would like to highlight the poor service of the hospital. As per the patient the nurses are not at all good.  Even if the patient. (62 years of age) call them by pressing the bell they usually came after half an hour. The lady near the doctor's chamber is uneducated and needs to get fired. The help desk took around 4 hours to prepare the final bill and discharge though the discharge was planned.,I would not suggest this doctor, as he was not at all friendly, and i have to wait 2 hrs for his arrival, and fees was way to high for a few seconds consultation he provided. ",1000,Dr. Amlan Chakraborty,,Urologist
