Address,City,Degree,Experience,Feedback,Fees,Name,Rating,Specialization
Rhythm Healthcare,Pune,"MS - Orthopaedics, MBBS",20,"Overall experience is good, he recommended 3 days medication and after taking this my lower left back pain have removed. Thanks to Dr. Anil,It's good experience with doctor. He explains everything thing about the problem. Issue is with my son,I was hit by a season ball on the left thumb.The doctor explained the part which was the reason for pain and told that no medication and gel is required for this.The doctor also did not charge me since no medication was prescribed and recommended that this type of injury would heal on its own.,Doctor's friendliness, Through health checkups, Detailing the causes. Less waiting time. Digital payment.",400,Dr. Anil Santpure,5.0,Orthopedist
Dr. Varshali's Gynecology Clinic,Pune,"MBBS, DNB - Obstetrics & Gynecology",7,"Very good experience with Vrushali Mam. The entire experience was smooth. She is just a great doctor I never seen. ,We Visited Dr Varshali Mam's clinic . The Dr is very friendly and give good time to patient . Our experience have been wonderful throughout the Pregnancy. These 9 months passed very smoothly , all thanks to Varshali mam's advice and DO's and DONT's list My Wife delivered a healthy baby girl on 30th July 2019 through C-section delivery. Thanks a lot Varshali mam for making us Proud parent of Healthy Baby Girl . 1) Friendly Doctor 2) Minimal Scan/Tests/Medicine (My wife was only taking Folic acid, iron and Calcium tabs) 3)More focus on Normal Delivery 4)Natural remedies for certain issues.,Doctor is very friendly. She listens patiently and rply accordingly. She explains each and everything so clearly . ,The most genuine doctor ever met, her outlook towards the health issue is so positive that you start feeling as if there is no major problem.",400,Dr. Varshali Mali,5.0,Gynecologist/obstetrician
Swastik Bone & Joint Clinic,Pune,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MRCS (UK), MNAMS - Orthopaedics, Fellowship in Arthroscopy & Sports Surgery (Germany)",14," listens to all problems and diets first and then takes x-rays and then gives prescriptions after explaining the issue,After meeting the doctor I am feeling more confident and motivated to get cured. The doctor is generally very helpfull.,Exact diagnosis and treatment..I had injury with Ancle legament and doctor done the proper treatment on it.,Doctor is very friendly l, Listen to patients problem and suggest accordingly. I visited for knee ligament injury. Doctor suggested physiotherapy and prescribed medicines. Now it is improving gradually. ",500,Dr. Nikheel Pansare,5.0,Orthopedist
Dr Chaudhari's  Clinic,Pune,"MD - Obstetrics & Gynaecology, MBBS, DGO",26,"She is a true professional and at the same time comforts the patient as well. Just be true to her and she'll solve all your problems immediately. ,She explained the problem in a decent way. But we were expecting she should have basic facilities which are related to Gynacologits. All those facilities are missing. ",300,Dr. Shilpa Nitin Chaudhari,4.5,Gynecologist/obstetrician
Gandhi Nursing Home,Pune,"MBBS, MS - General Surgery",37," Went for the first time to treat my toe, he suggested dressing, asked simple question whether it will cause any infection, he replied back rudely saying ""Go and ask Google"". When I said it's just simple question, he again replied by waiving his hands ""Go ask Google"". We we're so shocked and left his clinic immediately. Not sure what he was upto.",300,Dr. Nitin K Gandhi,,General Surgeon
Icon Diagnostic Medical Centre,Pune,"MBBS, MS - Obstetrics & Gynaecology",33,"Dr. Bina gave a motherly touch to all her visits. She is approachable once she knows her patients well. Talks to the point and comforts you. When asked for more information is willing to spend time. Knows her subject well and very strict with her staff in hygiene. Highly recommended. ,She is the best gynac in the city...very confident and calm....instantly establishes a connect...guides properly and to the point ...no fancy jargons...i recommend to all,My experience has been neutral. I had irregular periods and I approached her. She told me to do a number of blood tests. In the first visit she was very sweet while talking.,Very Bad. She is very Arrogant doctor.  She will never explain you anything. When I was pregnant so I had no idea about Do`s & Don`t in pregnancy. And as I stay away from parents there was no one at home who will guide me through. She will not give you more than 5 mins. nor will explain you . Will ask you to do many tests but will not tell you what are those tests are for. I would suggest to not to go for her.    ",700,Dr. Bina Kamath,4.5,Gynecologist/obstetrician
Solskin - Professional Dermacare,Pune,"DDVL, MBBS",10,"Its very unnerving to visit a dermatologist specially when you have been told that it will not be of much help...i had taken a laser treatment for some skin tags on my face from a dermatologist who promised me that he will gift me clear skin...however whilst treating me he committed some mistake and instead gifted me some more scars...furious with the experience,with impending nuptials on two months,i decided to solve the problem from a better professional...some friends recommended me to dr.shruti...and i have to admit it was a totally different experience...she didnt promise me any ""gifts"",didnt give me false hopes..rather she explained the condition scientifically and informed about the treatment options..we went through few sessions ,...when we visit some doctor we dont just need magical words and empty promises..we need results..and dr.shruti sure knows how to deliver..jer confidence,competence and personal rapport with patients is very comforting and reassuring...relatively new into practice by her own admission,..if your dermat also gave you a hard time or you dont want to go through what i went..pay her a visit...based on my own experience i can safely say you wont be disappointed...,Dr. Shruti is very friendly . I visited her twice for molluscum removal and she does listen to problem very patiently . she makes  the patient quite comfortable and calm before any procedure and give clear explanation about the procedure and its effects / side - effects .,Went to doctor for some painful pimple on my face. Swelling was so much that my left eye was swollen shut. I was very scared. Doc was very nice. She calmly examined me and counseled me regarding my infection. ,answered all my questions. Gave a course of medicines n it recovered within a week. Cream suggested by her for dull skin also to be working but I will like to wait a few more days till I can comment on it. Overall good experience. Will recommend this doctor for sure. ,I will highly recommend Dr. Shruti for dark spots, acne & pigmentation. A down to earth person with expertise proffessional experience, Dr. Shruti was the best guide I could ever have.",500,Dr. Shruti Jadhav Devershi,5.0,Dermatologist
Vitalife Clinic,Pune,"MBBS, DNB - Obstetrics & Gynecology",17,,400,Dr. Tejal Deshmukh,,Gynecologist/obstetrician
Yuva Cosmoderm,Pune,"MBBS, MD - Dermatology , Venereology & Leprosy",2,,500,Dr. Harshal Trimbake,5.0,Dermatologist
Padmaj Clinic,Pune,"Diploma in Obstetrics and Gynecology (Ay.), BAMS",12,,100,Dr. Vikram Khanapure,,Ayurveda
Lokmanya Hospital,Pune,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, M.Ch - Orthopaedics",28,"Dr Vaidya seems qualified and the most important thing I liked about him was that he explained my uncle's issue in simple words. The mistakes that led to this condition and the cure, both were easily explained by Dr. Vaidya. I will certainly refer my known people to him in the future. Thanks.,I have been satisfied with Dr ‘s consult  & their knowledge regarding  orthopaedic sergery of jeep, joints, knee replacement. I wish them  best luck for their  good health so that they receive padmashree award from Govt. of Maharashtra, for their good service in health to patients.,Nor the doctor gave time and explain , he tells to go to counselor , they don't explain anything about implant surgery, risk and complications , they said ask the doctor only he knows we don't know about it and doctor don't give time and explain to me,,My mom visited the lokmanya hospital nigadi for knee pain treatment. Experience with dr Vaidya is not good. He without talking properly, without explaining the problem, , handover the papers to assistant doctor who later on asked my mom for knee replacement surgery. Also fees are at higher side although I don't have problem about the fees ,but feel it is not value for mon+y",1100,Dr. Narendra V Vaidya,4.0,Orthopedist
